SR750/760 - V401,ADDRESS,SETPOINT,Relay Setting Category,Info Name
Setpoint Information,0404,A2,CURRENT PHASE ANGLES,Ground Current Angle
Setpoint Information,0405,A2,CURRENT PHASE ANGLES,Reserved Polarizing Current Angle
Setpoint Information,0406,A2,CURRENT PHASE ANGLES,Sensitive Ground Current Angle
Setpoint Information,0410,A2,VOLTAGE PHASE ANGLES,A-N Voltage Angle
Setpoint Information,0411,A2,VOLTAGE PHASE ANGLES,B-N Voltage Angle
Setpoint Information,0412,A2,VOLTAGE PHASE ANGLES,C-N Voltage Angle
Setpoint Information,0413,A2,VOLTAGE PHASE ANGLES,A-B Voltage Angle
Setpoint Information,0414,A2,VOLTAGE PHASE ANGLES,B-C Voltage Angle
Setpoint Information,0415,A2,VOLTAGE PHASE ANGLES,C-A Voltage Angle
Setpoint Information,0416,A2,VOLTAGE PHASE ANGLES,Neutral Voltage Angle
Setpoint Information,0420,A2,SYMMETRICAL COMPONENTS,Positive Sequence Current Magnitude
Setpoint Information,0421,A2,SYMMETRICAL COMPONENTS,Positive Sequence Current Angle
Setpoint Information,0422,A2,SYMMETRICAL COMPONENTS,Negative Sequence Current Magnitude
Setpoint Information,0423,A2,SYMMETRICAL COMPONENTS,Negative Sequence Current Angle
Setpoint Information,0424,A2,SYMMETRICAL COMPONENTS,Zero Sequence Current Magnitude
Setpoint Information,0425,A2,SYMMETRICAL COMPONENTS,Zero Sequence Current Angle
Setpoint Information,0426,A2,SYMMETRICAL COMPONENTS,Positive Sequence Voltage Magnitude
Setpoint Information,0427,A2,SYMMETRICAL COMPONENTS,Positive Sequence Voltage Angle
Setpoint Information,0428,A2,SYMMETRICAL COMPONENTS,Negative Sequence Voltage Magnitude
Setpoint Information,0429,A2,SYMMETRICAL COMPONENTS,Negative Sequence Voltage Angle
Setpoint Information,042A,A2,SYMMETRICAL COMPONENTS,Zero Sequence Voltage Magnitude
Setpoint Information,042B,A2,SYMMETRICAL COMPONENTS,Zero Sequence Voltage Angle
Setpoint Information,0600,,PROTECTION FUNCTION STATES,Reserved
Setpoint Information,0601,,PROTECTION FUNCTION STATES,Phase Time Overcurrent 1
Setpoint Information,0602,,PROTECTION FUNCTION STATES,Phase Instantaneous Overcurrent 1
Setpoint Information,0603,,PROTECTION FUNCTION STATES,Phase Instantaneous Overcurrent 2
Setpoint Information,0604,,PROTECTION FUNCTION STATES,Ground Time Overcurrent
Setpoint Information,0605,,PROTECTION FUNCTION STATES,Ground Instantaneous Overcurrent
Setpoint Information,0606,,PROTECTION FUNCTION STATES,Neutral Time Overcurrent 1
Setpoint Information,0607,,PROTECTION FUNCTION STATES,Neutral Time Overcurrent 2
Setpoint Information,0608,,PROTECTION FUNCTION STATES,Neutral Instantaneous Overcurrent 1
Setpoint Information,0609,,PROTECTION FUNCTION STATES,Neutral Instantaneous Overcurrent 2
Setpoint Information,060A,,PROTECTION FUNCTION STATES,Phase Directional is Reverse
Setpoint Information,060B,,PROTECTION FUNCTION STATES,Neutral Directional is Reverse
Setpoint Information,060C,,PROTECTION FUNCTION STATES,Manual Close Blocking
Setpoint Information,060D,,PROTECTION FUNCTION STATES,Cold Load Pickup Blocking
Setpoint Information,060E,,PROTECTION FUNCTION STATES,Bus Undervoltage 1
Setpoint Information,060F,,PROTECTION FUNCTION STATES,Bus Undervoltage 2
Setpoint Information,0610,,PROTECTION FUNCTION STATES,Line Undervoltage 3
Setpoint Information,0611,,PROTECTION FUNCTION STATES,Line Undervoltage 4
Setpoint Information,0612,,PROTECTION FUNCTION STATES,Overvoltage 1
Setpoint Information,0613,,PROTECTION FUNCTION STATES,Overvoltage 2
Setpoint Information,0614,,PROTECTION FUNCTION STATES,Underfrequency 1
Setpoint Information,0615,,PROTECTION FUNCTION STATES,Underfrequency 2
Setpoint Information,0616,,PROTECTION FUNCTION STATES,Phase Current Level
Setpoint Information,0617,,PROTECTION FUNCTION STATES,Neutral Current Level
Setpoint Information,0618,,PROTECTION FUNCTION STATES,Power Factor 1
Setpoint Information,0619,,PROTECTION FUNCTION STATES,Power Factor 2
Setpoint Information,061A,,PROTECTION FUNCTION STATES,Synchrocheck Block (Not In Sync)
Setpoint Information,061B,,PROTECTION FUNCTION STATES,Current Demand
Setpoint Information,061C,,PROTECTION FUNCTION STATES,Real Power Demand
Setpoint Information,061D,,PROTECTION FUNCTION STATES,Reactive Power Demand
Setpoint Information,061E,,PROTECTION FUNCTION STATES,Apparent Power Demand
Setpoint Information,061F,,PROTECTION FUNCTION STATES,Analog Input Threshold 1
Setpoint Information,0620,,PROTECTION FUNCTION STATES,Analog Input Threshold 2
Setpoint Information,0621,,PROTECTION FUNCTION STATES,Analog Input Rate of Change 1
Setpoint Information,0622,,PROTECTION FUNCTION STATES,Analog Input Rate of Change 2
Setpoint Information,0623,,PROTECTION FUNCTION STATES,Overfrequency
Setpoint Information,0624,,PROTECTION FUNCTION STATES,Trip Counter
Setpoint Information,0625,,PROTECTION FUNCTION STATES,Arcing Current
Setpoint Information,0626,,PROTECTION FUNCTION STATES,VT Failure
Setpoint Information,0627,,PROTECTION FUNCTION STATES,Breaker Failure
Setpoint Information,0628,,PROTECTION FUNCTION STATES,Breaker Operation Failure
Setpoint Information,0629,,PROTECTION FUNCTION STATES,Trip Coil Monitor
Setpoint Information,062A,,PROTECTION FUNCTION STATES,Close Coil Monitor
Setpoint Information,062B,,PROTECTION FUNCTION STATES,User Input A
Setpoint Information,062C,,PROTECTION FUNCTION STATES,User Input B
Setpoint Information,062D,,PROTECTION FUNCTION STATES,User Input C
Setpoint Information,062E,,PROTECTION FUNCTION STATES,User Input D
Setpoint Information,062F,,PROTECTION FUNCTION STATES,User Input E
Setpoint Information,0630,,PROTECTION FUNCTION STATES,User Input F
Setpoint Information,0631,,PROTECTION FUNCTION STATES,User Input G
Setpoint Information,0632,,PROTECTION FUNCTION STATES,User Input H
Setpoint Information,0633,,PROTECTION FUNCTION STATES,Negative Sequence Instantaneous O/C
Setpoint Information,0634,,PROTECTION FUNCTION STATES,Negative Sequence Time O/C
Setpoint Information,0635,,PROTECTION FUNCTION STATES,Negative Sequence Overvoltage
Setpoint Information,0636,,PROTECTION FUNCTION STATES,Undervoltage Restoration
Setpoint Information,0637,,PROTECTION FUNCTION STATES,Underfrequency Restoration
Setpoint Information,0638,,PROTECTION FUNCTION STATES,Phase Time Overcurrent 2
Setpoint Information,0639,,PROTECTION FUNCTION STATES,Frequency Decay
Setpoint Information,063A,,PROTECTION FUNCTION STATES,Negative Sequence Directional is Reverse
Setpoint Information,063B,,PROTECTION FUNCTION STATES,Sensitive Ground Instantaneous O/C
Setpoint Information,063C,,PROTECTION FUNCTION STATES,Sensitive Ground Time O/C
Setpoint Information,063D,,PROTECTION FUNCTION STATES,Sensitive Ground Directional is Reverse
Setpoint Information,063E,,PROTECTION FUNCTION STATES,Reserved for MOD 008
Setpoint Information,063F,,PROTECTION FUNCTION STATES,Neutral Displacement
Setpoint Information,0640,,PROTECTION FUNCTION STATES,Pulse Output Positive Watthours
Setpoint Information,0641,,PROTECTION FUNCTION STATES,Pulse Output Negative Watthours
Setpoint Information,0642,,PROTECTION FUNCTION STATES,Pulse Output Positive Varhours
Setpoint Information,0643,,PROTECTION FUNCTION STATES,Pulse Output Negative Varhours
Setpoint Information,0644,,PROTECTION FUNCTION STATES,Ground Directional is Reverse
Setpoint Information,0645,,PROTECTION FUNCTION STATES,Reserved for MOD 010
Setpoint Information,0646,,PROTECTION FUNCTION STATES,User Input I
Setpoint Information,0647,,PROTECTION FUNCTION STATES,User Input J
Setpoint Information,0648,,PROTECTION FUNCTION STATES,User Input K
Setpoint Information,0649,,PROTECTION FUNCTION STATES,User Input L
Setpoint Information,064A,,PROTECTION FUNCTION STATES,User Input M
Setpoint Information,064B,,PROTECTION FUNCTION STATES,User Input N
Setpoint Information,064C,,PROTECTION FUNCTION STATES,User Input O
Setpoint Information,064D,,PROTECTION FUNCTION STATES,User Input P
Setpoint Information,064E,,PROTECTION FUNCTION STATES,User Input Q
Setpoint Information,064F,,PROTECTION FUNCTION STATES,User Input R
Setpoint Information,0650,,PROTECTION FUNCTION STATES,User Input S
Setpoint Information,0651,,PROTECTION FUNCTION STATES,User Input T
Setpoint Information,0652,,PROTECTION FUNCTION STATES,Autoreclose Rate Supervision
Setpoint Information,0653,,PROTECTION FUNCTION STATES,Restricted Earth Fault
Setpoint Information,100C,S1,SR750/760 SETUP,Encrypted Passcode (4 words)
Setpoint Information,1024,S1,DEFAULT MESSAGES,Default Message #4
Setpoint Information,1025,S1,DEFAULT MESSAGES,Default Message #5
Setpoint Information,1026,S1,DEFAULT MESSAGES,Default Message #6
Setpoint Information,1027,S1,DEFAULT MESSAGES,Default Message #7
Setpoint Information,1028,S1,DEFAULT MESSAGES,Default Message #8
Setpoint Information,1029,S1,DEFAULT MESSAGES,Default Message #9
Setpoint Information,102A,S1,DEFAULT MESSAGES,Default Message #10
Setpoint Information,102B,S1,DEFAULT MESSAGES,Default Message #11
Setpoint Information,102C,S1,DEFAULT MESSAGES,Default Message #12
Setpoint Information,102D,S1,DEFAULT MESSAGES,Default Message #13
Setpoint Information,102E,S1,DEFAULT MESSAGES,Default Message #14
Setpoint Information,102F,S1,DEFAULT MESSAGES,Default Message #15
Setpoint Information,1030,S1,DEFAULT MESSAGES,Default Message #16
Setpoint Information,1031,S1,DEFAULT MESSAGES,Default Message #17
Setpoint Information,1032,S1,DEFAULT MESSAGES,Default Message #18
Setpoint Information,1033,S1,DEFAULT MESSAGES,Default Message #19
Setpoint Information,1034,S1,DEFAULT MESSAGES,Default Message #20
Setpoint Information,1035,S1,DEFAULT MESSAGES,Default Message #21
Setpoint Information,1036,S1,DEFAULT MESSAGES,Default Message #22
Setpoint Information,1037,S1,DEFAULT MESSAGES,Default Message #23
Setpoint Information,1038,S1,DEFAULT MESSAGES,Default Message #24
Setpoint Information,1039,S1,DEFAULT MESSAGES,Default Message #25
Setpoint Information,103A,S1,DEFAULT MESSAGES,Default Message #26
Setpoint Information,103B,S1,DEFAULT MESSAGES,Default Message #27
Setpoint Information,103C,S1,DEFAULT MESSAGES,Default Message #28
Setpoint Information,103D,S1,DEFAULT MESSAGES,Default Message #29
Setpoint Information,103E,S1,DEFAULT MESSAGES,Default Message #30
Setpoint Information,10B0,S1,OVERRIDE MESSAGE,Override Message Display Time
Setpoint Information,10B1,S1,OVERRIDE MESSAGE,Override Message (20 words)
Setpoint Information,10B2,S1,OVERRIDE MESSAGE,Override Message (20 words)
Setpoint Information,10B3,S1,OVERRIDE MESSAGE,Override Message (20 words)
Setpoint Information,10B4,S1,OVERRIDE MESSAGE,Override Message (20 words)
Setpoint Information,10B5,S1,OVERRIDE MESSAGE,Override Message (20 words)
Setpoint Information,10B6,S1,OVERRIDE MESSAGE,Override Message (20 words)
Setpoint Information,10B7,S1,OVERRIDE MESSAGE,Override Message (20 words)
Setpoint Information,10B8,S1,OVERRIDE MESSAGE,Override Message (20 words)
Setpoint Information,10B9,S1,OVERRIDE MESSAGE,Override Message (20 words)
Setpoint Information,10BA,S1,OVERRIDE MESSAGE,Override Message (20 words)
Setpoint Information,10BB,S1,OVERRIDE MESSAGE,Override Message (20 words)
Setpoint Information,10BC,S1,OVERRIDE MESSAGE,Override Message (20 words)
Setpoint Information,10BD,S1,OVERRIDE MESSAGE,Override Message (20 words)
Setpoint Information,10BE,S1,OVERRIDE MESSAGE,Override Message (20 words)
Setpoint Information,10BF,S1,OVERRIDE MESSAGE,Override Message (20 words)
Setpoint Information,10C0,S1,OVERRIDE MESSAGE,Override Message (20 words)
Setpoint Information,10C1,S1,OVERRIDE MESSAGE,Override Message (20 words)
Setpoint Information,10C2,S1,OVERRIDE MESSAGE,Override Message (20 words)
Setpoint Information,10C3,S1,OVERRIDE MESSAGE,Override Message (20 words)
Setpoint Information,10C4,S1,OVERRIDE MESSAGE,Override Message (20 words)
Setpoint Information,10D0,S1,COMMUNICATIONS,Slave Address
Setpoint Information,10D1,S1,COMMUNICATIONS,COM1 Baud Rate
Setpoint Information,10D2,S1,COMMUNICATIONS,COM1 Parity
Setpoint Information,10D3,S1,COMMUNICATIONS,COM1 Communication Hardware
Setpoint Information,10D4,S1,COMMUNICATIONS,Front Panel RS232 Baud Rate
Setpoint Information,10D5,S1,COMMUNICATIONS,Front Panel RS232 Parity
Setpoint Information,10D6,S1,COMMUNICATIONS,Reserved
Setpoint Information,10D7,S1,COMMUNICATIONS,Reserved
Setpoint Information,10D8,S1,COMMUNICATIONS,COM2 Baud Rate
Setpoint Information,10D9,S1,COMMUNICATIONS,COM2 Parity
Setpoint Information,10DA,S1,COMMUNICATIONS,DNP Port
Setpoint Information,10DB,S1,COMMUNICATIONS,DNP Point Mapping
Setpoint Information,124E,S3,BLOCKING FUNCTIONS,Reserved for MOD 008
Reserved,1767,S5,RESERVED FOR MOD 010,Reserved for MOD 010
Reserved,1768,S5,RESERVED FOR MOD 010,Reserved for MOD 010
Reserved,1769,S5,RESERVED FOR MOD 010,Reserved for MOD 010
Reserved,176A,S5,RESERVED FOR MOD 010,Reserved for MOD 010
Reserved,176B,S5,RESERVED FOR MOD 010,Reserved for MOD 010
Reserved,17C8,S5,RESERVED FOR MOD 008,Reserved for MOD 008
Reserved,17C9,S5,RESERVED FOR MOD 008,Reserved for MOD 008
Reserved,17CA,S5,RESERVED FOR MOD 008,Reserved for MOD 008
Reserved,17CB,S5,RESERVED FOR MOD 008,Reserved for MOD 008
Setpoint Information,194A,S6,SIMULATION FAULT VALUES,Fault Phase C Current Level
Setpoint Information,194B,S6,SIMULATION FAULT VALUES,Fault Phase C Current Position
Setpoint Information,194C,S6,SIMULATION FAULT VALUES,Fault System Frequency
Setpoint Information,194D,S6,SIMULATION FAULT VALUES,Fault Analog Input Current
Setpoint Information,194E,S6,SIMULATION FAULT VALUES,Reserved for Fault Polarizing Current Level
Setpoint Information,194F,S6,SIMULATION FAULT VALUES,Reserved for Fault Polarizing Current Position
Setpoint Information,1A00,S8,FORCE OUTPUT RELAYS,Force Output Relays Function
Setpoint Information,1A01,S8,FORCE OUTPUT RELAYS,Force 1 TRIP Relay
Setpoint Information,1A02,S8,FORCE OUTPUT RELAYS,Force 2 CLOSE Relay
Setpoint Information,1A03,S8,FORCE OUTPUT RELAYS,Force 3 ALARM Relay
Setpoint Information,1A04,S8,FORCE OUTPUT RELAYS,Force 4 AUXILIARY Relay
Setpoint Information,1A05,S8,FORCE OUTPUT RELAYS,Force 5 AUXILIARY Relay
Setpoint Information,1A06,S8,FORCE OUTPUT RELAYS,Force 6 AUXILIARY Relay
Setpoint Information,1A07,S8,FORCE OUTPUT RELAYS,Force 7 AUXILIARY Relay
Setpoint Information,1A08,S8,FORCE OUTPUT RELAYS,Force 8 SELF-TEST WARNING Relay
Setpoint Information,1A09,S8,FORCE OUTPUT RELAYS,Force Solid State Output
Setpoint Information,1A10,S8,FORCE ANALOG OUTPUTS,Force Analog Outputs Function
Setpoint Information,1A11,S8,FORCE ANALOG OUTPUTS,Force Analog Output 1
Setpoint Information,1A12,S8,FORCE ANALOG OUTPUTS,Force Analog Output 2
Setpoint Information,1A13,S8,FORCE ANALOG OUTPUTS,Force Analog Output 3
Setpoint Information,1A14,S8,FORCE ANALOG OUTPUTS,Force Analog Output 4
Setpoint Information,1A15,S8,FORCE ANALOG OUTPUTS,Force Analog Output 5
Setpoint Information,1A16,S8,FORCE ANALOG OUTPUTS,Force Analog Output 6
Setpoint Information,1A17,S8,FORCE ANALOG OUTPUTS,Force Analog Output 7
Setpoint Information,1A18,S8,FORCE ANALOG OUTPUTS,Force Analog Output 8
Setpoint Information,1A20,S8,PICKUP TEST,Pickup Test Function
Setpoint Information,1A21,S8,PICKUP TEST,Pickup Test Relays
Setpoint Information,201A,A4,EVENT RECORD DATA,Record #N B-N (B-C) Voltage Magnitude
Setpoint Information,201B,A4,EVENT RECORD DATA,Record #N C-N (C-A) Voltage Magnitude
Setpoint Information,201C,A4,EVENT RECORD DATA,Record #N System Frequency
Setpoint Information,201D,A4,EVENT RECORD DATA,Record #N Analog Input
Setpoint Information,201E,A4,EVENT RECORD DATA,Record #N Phase A Current Angle
Setpoint Information,201F,A4,EVENT RECORD DATA,Record #N Phase B Current Angle
Setpoint Information,2122,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+2
Setpoint Information,2123,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+3
Setpoint Information,2124,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+4
Setpoint Information,2125,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+5
Setpoint Information,2126,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+6
Setpoint Information,2127,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+7
Setpoint Information,2128,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+8
Setpoint Information,2129,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+9
Setpoint Information,212A,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+10
Setpoint Information,212B,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+11
Setpoint Information,212C,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+12
Setpoint Information,212D,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+13
Setpoint Information,212E,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+14
Setpoint Information,212F,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+15
Setpoint Information,2130,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+16
Setpoint Information,2131,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+17
Setpoint Information,2132,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+18
Setpoint Information,2133,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+19
Setpoint Information,2134,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+20
Setpoint Information,2135,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+21
Setpoint Information,2136,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+22
Setpoint Information,2137,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+23
Setpoint Information,2138,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+24
Setpoint Information,2139,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+25
Setpoint Information,213A,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+26
Setpoint Information,213B,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+27
Setpoint Information,213C,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+28
Setpoint Information,213D,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+29
Setpoint Information,213E,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+30
Setpoint Information,213F,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+31
Setpoint Information,2140,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+32
Setpoint Information,2141,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+33
Setpoint Information,2142,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+34
Setpoint Information,2143,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+35
Setpoint Information,2144,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+36
Setpoint Information,2145,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+37
Setpoint Information,2146,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+38
Setpoint Information,2147,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+39
Setpoint Information,2148,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+40
Setpoint Information,2149,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+41
Setpoint Information,214A,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+42
Setpoint Information,214B,,TRACE MEMORY SAMPLES,Trace Memory Sample TMSS+43
